time,x,y,phi,vcx,vcy,wc,
7.92,1.2,0.0528,3.205,-0.0076038,-0.11976,0.5
7.94,1.2,0.0552,3.215,-0.0089965,-0.12234,0.5
7.96,1.2,0.057653,3.225,-0.010442,-0.1249,0.5
7.98,1.2,0.06016,3.235,-0.011939,-0.12744,0.5
8,1.2,0.06272,3.245,-0.013488,-0.12997,0.5
8.02,1.2,0.065333,3.255,-0.015089,-0.13248,0.5
8.04,1.2,0.068,3.265,-0.016741,-0.13497,0.5
8.06,1.2,0.07072,3.275,-0.018444,-0.13743,0.5
8.08,1.2,0.073493,3.285,-0.020199,-0.13988,0.5
8.1,1.2,0.07632,3.295,-0.022004,-0.14231,0.5
8.12,1.2,0.0792,3.305,-0.02386,-0.14471,0.5
8.14,1.2,0.082133,3.315,-0.025766,-0.14709,0.5
8.16,1.2,0.08512,3.325,-0.027722,-0.14945,0.5
8.18,1.2,0.08816,3.335,-0.029728,-0.15178,0.5
8.2,1.2,0.091253,3.345,-0.031783,-0.15409,0.5
8.22,1.2,0.0944,3.355,-0.033887,-0.15637,0.5
8.24,1.2,0.0976,3.365,-0.036039,-0.15862,0.5
8.26,1.2,0.10085,3.375,-0.038241,-0.16085,0.5
8.28,1.2,0.10416,3.385,-0.04049,-0.16305,0.5
8.3,1.2,0.10752,3.395,-0.042787,-0.16522,0.5
8.32,1.2,0.11093,3.405,-0.045131,-0.16735,0.5
8.34,1.2,0.1144,3.415,-0.047522,-0.16946,0.5
8.36,1.2,0.11792,3.425,-0.04996,-0.17154,0.5
8.38,1.2,0.12149,3.435,-0.052444,-0.17358,0.5
8.4,1.2,0.12512,3.445,-0.054974,-0.1756,0.5
8.42,1.2,0.1288,3.455,-0.05755,-0.17757,0.5
8.44,1.2,0.13253,3.465,-0.06017,-0.17952,0.5
8.46,1.2,0.13632,3.475,-0.062835,-0.18143,0.5
8.48,1.2,0.14016,3.485,-0.065544,-0.1833,0.5
8.5,1.2,0.14405,3.495,-0.068296,-0.18514,0.5
8.52,1.2,0.148,3.505,-0.071092,-0.18694,0.5
8.54,1.2,0.152,3.515,-0.073931,-0.1887,0.5
8.56,1.2,0.15605,3.525,-0.076812,-0.19043,0.5
8.58,1.2,0.16016,3.535,-0.079734,-0.19211,0.5
8.6,1.2,0.16432,3.545,-0.082698,-0.19376,0.5
8.62,1.2,0.16853,3.555,-0.085703,-0.19536,0.5
8.64,1.2,0.1728,3.565,-0.088748,-0.19693,0.5
8.66,1.2,0.17712,3.575,-0.091832,-0.19845,0.5
8.68,1.2,0.18149,3.585,-0.094956,-0.19993,0.5
